time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
10.355,0.003984312875568352,-0.007004107700628186,0.0038562210995430083,0.00018989460038826023,7.040680492765001e-05,0.00040922705829244283,1.6941787080894285e-06,-0.00015921513804680395,-0.001253237421644765,-0.002500316578166087,-0.0744809614277677,0.005721765423748505
10.36,0.003949930327671011,-0.006619241521507093,0.0038571349545173314,0.00017495738090518483,7.154347835260315e-05,5.297491238026735e-05,1.0021214838118375e-06,-0.0001125202590757667,0.1542720018722693,-0.0032990080433160374,-0.06543980658799853,0.011749799756905863
10.365,0.003919379908595867,-0.005481734253382688,0.0038579677596922548,0.00015818404240318433,7.103712144481897e-05,-0.0002429372076169332,5.873353663387286e-07,-5.470760406634604e-05,0.2972279618759395,-0.0032661566501776818,-0.050340913203780036,0.010204168811454174
10.370000000000001,0.0038961904079254078,-0.0037023167077874447,0.003858719522141746,0.00014298817120235409,6.926175687084582e-05,-0.00045053301901230164,4.178477598248656e-07,-1.8252051294015616e-05,0.40697096366858476,-0.0027090795327519707,-0.030363556884906523,0.004104762742474519
10.375,0.0038830540437351144,-0.0015082450786186447,0.003859403129511292,0.00013106812080603146,6.669436839776043e-05,-0.0005607572676625323,3.544211374804403e-07,-1.1006305444729223e-05,0.4595260133476534,-0.0019849003169838952,-0.011638196690484215,-0.00048291698059587003
10.38,0.0038812551888957585,0.0007733082050245336,0.0038600360215341736,0.00012264773036970705,6.378354654287789e-05,-0.0005933567446036053,2.9115146196892386e-07,-1.3470444213273117e-05,0.44115287317571455,-0.0013312320184421939,0.0005290583156210005,0.0005005928477241454
10.385,0.003890346633642915,0.002793036248172706,0.0038606342865719896,0.00011704962426156762,6.0825378661138504e-05,-0.0005870864282667889,2.500333183750838e-07,1.5972509300858062e-06,0.3573259731334888,-0.0008775047001909897,0.003815265777730864,0.0058929180088235725
10.39,0.003908279635191891,0.004273556634116969,0.003861209355638499,0.00011316189877196989,5.791093703430137e-05,-0.0005818375088307259,3.544373703173936e-07,4.404090228467933e-05,0.22986661761859914,-0.0006669716669645137,-4.173503131119083e-05,0.010451004986304812
10.395,0.003931923405479691,0.005063056338357631,0.0038617668302379756,0.00010983824049402269,5.496771630671356e-05,-0.0006004639691706809,7.076473579028815e-07,9.628901380544535e-05,0.08489971389101741,-0.0006629795461578492,-0.006138305385281206,0.009286301341171727
10.4,0.0039576908773960385,0.005123894188521572,0.0038623069723297074,0.00010606954918397619,5.185214422531776e-05,-0.0006518969734589661,1.2794099863899924e-06,0.00012625877525326235,-0.05971254663312481,-0.0008506233116878231,-0.0135797195928547,0.001916275237420377
10.405,0.003981978779494342,0.004476130332960178,0.0038628251118577417,0.00010087514912609591,4.837625390537538e-05,-0.0007469349303359405,1.8950804989348223e-06,0.00011224748826682347,-0.19837173152680238,-0.0012334285718402227,-0.023819545000445974,-0.0073324543173885065
10.41,0.004001320761509585,0.0031513275519067883,0.0038633119459939736,9.343649313610752e-05,4.429141236448085e-05,-0.0008968413715348627,2.335901823117583e-06,5.952179772455561e-05,-0.33011445786000293,-0.0017470708597175366,-0.035708353698359924,-0.012763129649974364
10.415000000000001,0.0040124411540474,0.0011989326402684004,0.0038637551104679065,8.33851504337236e-05,3.931389676725028e-05,-0.001103301975381131,2.4717665133176168e-06,-4.320496216125107e-06,-0.44715779359754937,-0.002274270562376765,-0.04669762377639719,-0.011745322642101902
10.42,0.004012452992449421,-0.0012639660082483196,0.0038641418104403877,7.093909422752454e-05,3.318992535198628e-05,-0.0013513561419026784,2.322927259463177e-06,-5.082360920124286e-05,-0.5303874614445223,-0.0026972812938993174,-0.052805194953629925,-0.0065569903496695975
10.425,0.003999326212816537,-0.004008644922079759,0.00386446169349794,5.680356406753478e-05,2.5783256305684627e-05,-0.0016103451034038029,2.0080701311796147e-06,-7.147110752525493e-05,-0.5562679453451365,-0.002948949361767053,-0.05165557927960879,-0.0022535805601221204
10.43,0.003972444579059754,-0.006705910679797956,0.003864708430411443,4.181042192652211e-05,1.7127189059896072e-05,-0.0018454943314729544,1.6270508310486177e-06,-8.105945434891541e-05,-0.5104242126375363,-0.0030464889330113765,-0.04375905063950791,-0.0024054852103139804
10.435,0.003932944643198852,-0.008999178467188274,0.0038648794568441223,2.6606666931701487e-05,7.419332376720234e-06,-0.0020264171001028795,1.1778600178824613e-06,-0.00010187413433356586,-0.3969563477906581,-0.003039270939781291,-0.0302613126663053,-0.00623534047595134
10.44,0.003883618621217198,-0.010597329861008385,0.0038649747469083344,1.1552292581141078e-05,-3.0148708961232535e-06,-0.0021341367915601005,5.741876788664931e-07,-0.0001423090164376393,-0.23676468131122722,-0.002989469996706018,-0.014440804109633804,-0.009411064511014158
10.445,0.0038284146160646685,-0.011333803383184694,0.0038649954616347374,-3.2083755901095656e-06,-1.3788011450391739e-05,-0.0021613443215958554,-2.542507217581069e-07,-0.0001876911465738315,-0.05649069965854875,-0.0029197343346722276,0.002159121909471373,-0.0077486999091236995
10.450000000000001,0.0037717976783168583,-0.011162391905873531,0.003864943418185808,-1.7503839975212614e-05,-2.4476728059083837e-05,-0.0020976774590326375,-1.2647417704915178e-06,-0.00021061731587247137,0.12409771526766535,-0.0027946113261605593,0.021965811325440898,-0.000730686543584956
10.455,0.003718265876710342,-0.010106619968997381,0.0038648219701112063,-3.085041325880562e-05,-3.457950014101567e-05,-0.0019231756691082014,-2.2898078187455045e-06,-0.00019205693853645606,0.296594534149896,-0.002524347002139743,0.04629468700228187,0.008011369274315588
10.46,0.0036721262325669062,-0.008215253819117793,0.003864638129025431,-4.22473903230487e-05,-4.349223716259312e-05,-0.0016194300480010442,-3.1216212155286734e-06,-0.0001360190696856134,0.45764404208289355,-0.0019963428531462463,0.07336743583773925,0.013549451917964486
10.465,0.0036373866674141403,-0.005562300777941458,0.0038644052586937574,-5.01710399583005e-05,-5.054689774968599e-05,-0.0011799825824203285,-3.626956449491675e-06,-6.618634692134162e-05,0.5991287515083109,-0.0011242225589118832,0.10029807036210145,0.013473375460635137
10.47,0.003617548784750172,-0.00228511512771389,0.003864144976171617,-5.296639147720375e-05,-5.508814608240154e-05,-0.0006182113023796673,-3.8036574695047333e-06,-7.803209455189719e-06,0.7038569394135273,4.344560277817766e-05,0.12225212722079484,0.00957259107088318
10.475,0.003615185509585558,0.0013792552918099237,0.0038638857553291977,-4.969025524589098e-05,-5.6584489753802345e-05,3.054425953442473e-05,-3.7399037920232275e-06,3.0378009549509756e-05,0.750732990009285,0.0012651347889841846,0.13530749224441674,0.006125187474968152
10.48,0.003631439548343461,0.005101610306335234,0.0038636576120307385,-4.070104238784364e-05,-5.4722779957786516e-05,0.0007156512015900749,-3.5150974238961254e-06,5.967840867350685e-05,0.7258664787978896,0.002301641169534338,0.1371674623414917,0.006276953470522692
