time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
22.14,0.0011630532741940837,4.6128564572660204e-05,0.0011547465837490343,3.302082603799093e-05,3.820589664737963e-06,6.185072592202121e-06,1.1057353152167816e-07,1.2936543067642431e-06,-0.007092341219776532,-4.8469049187385704e-05,-0.007581317645032948,-7.106263476336187e-05
22.150000000000002,0.0011630998433146435,-4.199133126803816e-05,0.0011550737792425257,3.238838285876033e-05,3.595667685574163e-06,-4.1789507633097656e-05,1.1384319914755412e-07,-1.0827716891925705e-06,-0.01011934002033113,-6.715180027212775e-05,-0.0020463584211509456,-0.00032255054463573886
22.16,0.001162173399825789,-0.00014079178837820148,0.001155394483949663,3.1782286250877156e-05,3.1454823036106007e-06,-4.259190154902434e-05,9.008199994416888e-08,-3.1709940417578553e-06,-0.008556149269208946,-5.0047956400789406e-05,0.0013293708717591057,-4.331955461274548e-05
22.17,0.0011604493629168563,-0.00019025683857817015,0.0011557100759568575,3.136554548192867e-05,2.8017398845944787e-06,-2.5699244923355918e-05,6.018520920627414e-08,-2.6072538272830025e-06,-0.00040452421505035585,-3.348115234215465e-05,0.0016489579453840275,7.374111195681968e-05
22.18,0.0011587236215192984,-0.000133689658587016,0.0011560233320035544,3.141994829853416e-05,2.7185113765484022e-06,1.570766664620536e-05,3.5645244935308005e-08,-2.4606562409734883e-06,0.012211327315708065,4.62661029692335e-05,0.005675823827956672,-5.9356364021840875e-06
22.19,0.0011582105689562738,5.098030488730934e-05,0.0011563414272428494,3.235107757175951e-05,3.189110647294728e-06,7.954527446805352e-05,1.4987818570726866e-08,-1.0546247565155899e-06,0.0240409262046459,0.0001375486977346907,0.00640830268367229,0.0003523940609194251
22.2,0.0011600388515053883,0.0003223244937679355,0.0011566727660724128,3.400124800232387e-05,4.247709584252657e-06,0.00012673730149390905,2.828728550218601e-08,4.10615799639869e-06,0.028535654459410836,0.00019000844958522167,0.00320134245882972,0.0005740018001077511
22.21,0.001164619623713604,0.0005815104321941901,0.0011570225110497775,3.5975800527643476e-05,5.612699294994974e-06,0.00014153350702735551,9.332482485993726e-08,8.264558578426718e-06,0.021109646756809403,0.00020578500958087775,0.0003600973280690478,0.00020832147434021817
22.22,0.0011712205583887948,0.0007086596670562473,0.0011573929681497142,3.816061142922049e-05,7.056904504174084e-06,0.0001486784784508823,1.8092150103809287e-07,8.879634433982357e-06,0.0032551517536262287,0.00023043457705819448,0.001135639864571436,-1.642178376881631e-05
22.23,0.001178124142531242,0.0006377987058597622,0.0011577856660590314,4.030588379789405e-05,8.526390661071493e-06,0.00013891245615578777,2.6835448959877365e-07,8.493806923344471e-06,-0.01726649587905016,0.00019373288590562865,-0.002677294567146382,-9.738767119782388e-05
22.240000000000002,0.0011833458769952717,0.00038047253943340335,0.0011581967000884137,4.17451577799317e-05,9.723405221210289e-06,9.578809689025454e-05,3.4258312059409824e-07,5.6446802783572e-06,-0.03283532022468272,9.506992919741664e-05,-0.0055141594427758345,-0.0005074810147028246
22.25,0.0011853751413258276,1.7104107880269768e-05,0.0011586174543718152,4.2260879339028444e-05,1.0414801180207081e-05,4.346515482406158e-05,3.683792607941309e-07,-7.717374120275825e-07,-0.037693615997931584,8.361730643696719e-06,-0.004950321790792217,-0.0006691215881602184
22.26,0.0011837690883910311,-0.0003198836919484635,0.0011590401735490311,4.226466848433036e-05,1.0708031394807865e-05,2.34671004437645e-05,3.322191766821484e-07,-5.827267334077665e-06,-0.026639822873340935,-2.5680212498851995e-06,3.7231172986762484e-05,-0.00030348486251118023
