time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
32.58,5.8067916457754545e-05,0.005441141906177752,1.4486876165023802e-05,1.7831587900073762e-05,1.7293612126056523e-05,-0.00038992902053440237,6.02554163041231e-07,8.501018693311428e-05,-0.08711140761535148,-6.187119415516233e-05,-0.008171375604853579,-0.0011290848696612898
32.6,0.00011461255237331291,-0.001070635893018876,1.4804032968347574e-05,1.111198612544784e-05,8.056152829228802e-06,-0.0006100235182481607,1.5187968082244883e-06,-1.412602792027569e-05,-0.46321254048674754,-0.0009023006761046716,-0.030581364917746892,-0.007069476387628164
32.62,1.1815280370589793e-05,-0.008048676517143869,1.4783629666471841e-05,-1.662752840061726e-05,-8.687709998803975e-06,-0.0010834434694151581,2.367540974870896e-08,-0.000117883937251219,-0.12925594180831013,-0.0019473498067865242,-0.031080262801141453,-0.001972156971716395
32.64,-0.00013475429122664854,-0.0046543253169027245,1.4097786794490593e-05,-4.8216346209640065e-05,-2.922536406810951e-05,-0.0006939377434670467,-2.1449016406141874e-06,-7.03727234704846e-05,0.4399667300007442,-0.0007906854063532803,0.05365651532371256,0.006414096859198276
32.660000000000004,-0.00012495737908615765,0.005747685713959186,1.3160115439189592e-05,-3.587424748669953e-05,-2.951714932238731e-05,0.000767627127464085,-2.027579470788169e-06,8.375600691122222e-05,0.47380812042037834,0.001987419143303466,0.08397587870393958,0.006900736530450327
32.68,5.194488834371043e-05,0.009928515738699207,1.2902149965224532e-05,1.1813475823528386e-05,-2.4967839598583585e-06,0.0017016151941185943,5.474593159948247e-07,0.00014545899144658,-0.11331182176897789,0.002539683811999687,0.012926166802789602,-0.0014825097290471975
32.7,0.0001893775215748893,0.0023294064062882027,1.360409236599072e-05,5.395728506054091e-05,2.8808277999357715e-05,0.001164924571293153,2.554786182057675e-06,3.182027175281665e-05,-0.5489236638346653,0.0011631446887334172,-0.065135232158519,-0.008232695152122979
32.72,0.00013149206332095697,-0.007295952843134926,1.4676933537284136e-05,4.190898617408902e-05,3.510768529895961e-05,-0.0006274095969702925,1.6779881793848618e-06,-0.000106076822063785,-0.30931620488572,-0.002084291640486606,-0.09196378868369606,-0.004394446612770851
32.74,-4.0512928437368945e-05,-0.008143071996885388,1.5003275164792748e-05,-1.1165588684387904e-05,6.247275578743945e-06,-0.00201057604691097,-8.193121167723504e-07,-0.0001170012923387836,0.20919208805683198,-0.002745622344368293,-0.021042746627282748,0.0033489889109868942
32.76,-0.00013930318860614613,-0.0009832071788509016,1.4304739953665771e-05,-5.256186362489254e-05,-2.9478904516081136e-05,-0.001207255458332343,-2.20022773054007e-06,-1.2846304333869954e-05,0.4311099242959064,-0.0009132916055802047,0.0829584340502358,0.0059719911086994065
32.78,-8.142318248798373e-05,0.0060065484132032,1.3293593796923527e-05,-3.891135451602554e-05,-3.4574821478297466e-05,0.0006668004457886125,-1.34603506439655e-06,8.861759986912294e-05,0.20558734390381306,0.0018405571048891473,0.07609497188316397,0.003026425173236605
32.8,5.284108736036141e-05,0.006095966992030063,1.294132904347663e-05,4.205348327922941e-06,-9.357884895939324e-06,0.0016037763342871569,5.976872476622553e-07,8.600070812295989e-05,-0.18458049560696804,0.0020802619151404768,0.0039029762355406133,-0.002734682866638232
32.82,0.00012117983467297696,0.00018036853013008477,1.3342425204868284e-05,2.9774544308469943e-05,1.6414523347253276e-05,0.0007158949279092911,1.5709061808427915e-06,3.1020732688256245e-06,-0.3484301385474041,0.00026773954624023996,-0.07253189315961452,-0.005134318323832487
32.84,6.290394625675586e-05,-0.0053348824545608265,1.384617242493862e-05,1.4618344716092949e-05,1.570307234701967e-05,-0.000715180892142367,7.095103268479757e-07,-7.791493667880749e-05,-0.14948402682417547,-0.0014890052815552898,-0.05293248464028302,-0.0019288339807352686
32.86,-5.057617918653655e-05,-0.004914772814705888,1.379037412929588e-05,-2.1268068214848765e-05,-7.089447779109081e-06,-0.0013871001418974075,-9.1561961582399e-07,-7.005511451838465e-05,0.17340070371911848,-0.0018137918033590125,-0.002011815172690733,0.002450281905767071
32.88,-0.00010362034552303141,-0.00013897734004999482,1.3051473833386738e-05,-4.8817066237166316e-05,-3.140896990714414e-05,-0.0008783012619253192,-1.6485451016008898e-06,1.1496251495147515e-06,0.24852846374651488,-0.0006790256763069082,0.046268386733447506,0.003680928506661421
32.9,-6.598048884458295e-05,0.003304285820392644,1.2066391861609728e-05,-4.3853577747626726e-05,-3.747473361641761e-05,0.0002665565758316254,-1.0653165860778288e-06,4.775705880630624e-05,0.07195229743901117,0.0009601977210738461,0.04622795890466806,0.0009660514612143817
32.92,-3.9505981188765913e-07,0.0025731427900274853,1.1405203336698097e-05,-2.2636463791102584e-05,-2.593642424383874e-05,0.0006987935172613482,-1.0386752529729025e-07,3.807954571612214e-05,-0.12967625038353842,0.0008692831479252303,-0.007855103732123694,-0.0020251039764163084
32.94,1.9079962239282118e-05,-0.0007403827210813084,1.107433353133756e-05,-1.34253863559056e-05,-1.55493654266117e-05,0.00026075630976761435,1.6796583843350564e-07,-1.121387409687038e-05,-0.16352209770639584,1.6487131490420365e-06,-0.031033022598007106,-0.0022215516030056736
32.96,-1.8671441423436715e-05,-0.0023756274866901642,1.0787674981495342e-05,-1.5622751115534804e-05,-1.3633014674483738e-05,3.721495091529002e-05,-3.9268480129821737e-07,-3.7186651648714454e-05,0.028081655940979968,-0.00011756455487617364,0.0014896487795542208,0.0001740232156711135
32.980000000000004,-4.515361077016232e-05,0.00039919106882749695,1.0501374761827802e-05,-1.0047096268773578e-05,-9.432853578376211e-06,0.00048785743801452533,-8.279237875002136e-07,4.413272590211879e-06,0.22366146363377462,0.0007544938202542898,0.03397357088901657,0.0032594813415699683
33.0,8.1640602330266e-06,0.00469617130327258,1.0522467934671082e-05,1.5659362467632952e-05,7.645242258616756e-06,0.0012207574999891792,-1.0167226104046757e-07,6.54027024123029e-05,0.15464767513349803,0.0017986831236836652,0.03423513121564228,0.002385336107569401
33.02,0.00011312316661899789,0.004595204362413616,1.1156218155946903e-05,4.4567974787811697e-05,3.0053237697659778e-05,0.0007540941824002613,1.4220942472328797e-06,6.956344462371556e-05,-0.19495842813365163,0.0008953626410746026,-0.04793116230591728,-0.00273161505594411
33.04,0.00014488779112255262,-0.002174598230794974,1.2072982510104884e-05,3.9250678784112765e-05,3.2227937304236675e-05,-0.000595673320681141,1.925576585944402e-06,-2.988762242542308e-05,-0.41263756066420204,-0.0014323813088801037,-0.06879835502910948,-0.005895273539261489
33.06,3.044420189802513e-05,-0.008269999033569989,1.2482820964100385e-05,-2.031159891092492e-06,8.192697470508703e-06,-0.0017118868933435824,3.005217299984712e-07,-0.00011951345082817745,-0.12113578704564985,-0.0025485898157631024,-0.03966679038797702,-0.0019399367928227048
33.08,-0.0001270798461884704,-0.005958527427279346,1.1909815189553887e-05,-5.5640039535385046e-05,-2.9086365214164536e-05,-0.0017838693385724862,-1.9702977747444816e-06,-8.410556718575855e-05,0.3246586010256773,-0.002625473029500564,0.029764257247554906,0.004855456401532676
33.1,-0.0001656281673231944,0.002586915307318001,1.0523857956611672e-05,-6.748020154389645e-05,-4.803245362260672e-05,0.00018452950560398845,-2.516369497530469e-06,3.448834528151298e-05,0.46365318014028123,0.0017041830437390772,0.12027106308018408,0.006465175793667635
