time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
62.72,0.022496880940209622,0.000554108209764536,0.02250548743461967,2.7996119149315608e-05,1.5155368552771866e-08,6.942100127824454e-05,-1.3055616798006687e-07,8.169604200833331e-06,0.047143345447028806,0.00013332647405625564,0.002472922035538727,0.0007956233797481102
62.730000000000004,0.022504413083396912,0.0009096989590867832,0.022505775471410167,2.9759005693251254e-05,8.766363113006126e-07,0.00010713907056326985,-2.04199580174771e-08,1.2666356893390733e-05,0.021745263535378423,0.0002205567162277544,0.004948345773916729,0.00010653338503263947
62.74,0.022514034629911,0.0009552066953390703,0.0225060840468765,3.1919331307939854e-05,2.08064308466388e-06,0.00012345004952171216,1.0495658895005365e-07,1.1990576484807841e-05,-0.013639179496078208,0.00019884259646740787,-0.0011904559422854788,-0.00015705756124544893
62.75,0.022522293226578036,0.000637579381443732,0.022506410796897372,3.315717406849854e-05,3.0701427244483307e-06,5.92911627865086e-05,2.1407833930998249e-07,9.334077016348755e-06,-0.04887318822774023,3.596342329073576e-05,-0.01032975076398196,-0.0004686628427666307
62.76,0.022525815815202164,3.7018159123236584e-05,0.022506742629869698,3.3066943149055936e-05,3.2542462941974198e-06,-1.3248474072580084e-05,2.7233282720923015e-07,1.1590355882614932e-06,-0.06664327453839497,-5.3510909432508136e-05,-0.004882199123670439,-0.0011337755587738727
62.77,0.022522916450849653,-0.0005997545023918376,0.02250706940001337,3.214359559218341e-05,2.9133124372025394e-06,-5.337896626386566e-05,2.2571029432456797e-07,-1.0124182068248385e-05,-0.05621998202388362,-0.00013678445558677754,-0.003935897575871539,-0.0009109775793764811
62.78,0.02251459754074199,-0.0010059351823386302,0.02250738316039844,3.05354732474449e-05,2.2330432424010896e-06,-7.945814172057074e-05,9.371039922835042e-08,-1.481196724761447e-05,-0.021597810347377344,-0.00018056450649028832,-0.001926993436199731,-6.177307891728654e-05
62.79,0.02250421566906307,-0.0009935295687078956,0.022507679257591277,2.8684765986103253e-05,1.3666311066560805e-06,-9.141011787974055e-05,-5.023817235364667e-08,-1.3495724567922636e-05,0.02411835298403156,-0.00018019870996384413,-0.00040315464359005904,0.0002474151764065005
62.800000000000004,0.022496128222991886,-0.0005696143636564101,0.02250795704820003,2.689223112044408e-05,3.8944800573456185e-07,-0.00010538561449062154,-1.6790626943176527e-07,-9.3311402139593e-06,0.05644195241488453,-0.00016729339369796203,-0.001209432660614962,0.0006731142568675089
62.81,0.022493458079934824,4.569609761665804e-05,0.022508219220614537,2.5742813631655314e-05,-6.156436735049147e-07,-8.396868051093464e-05,-2.1736155990872686e-07,2.4313215099511273e-07,0.06261644210974832,-4.8530667629928526e-05,0.005699610312062786,0.0011273465164161594
62.82,0.02249688029136872,0.0006146959237376406,0.02250847684847118,2.6049867605667398e-05,-1.0884353778790677e-06,-3.538557004662386e-06,-1.6356020219634402e-07,9.603200851177932e-06,0.04829187799669457,0.0001112409514274354,0.009861912194509631,0.0006034684878260029
62.83,0.0225050054586841,0.0009613865554013988,0.022508745105409393,2.7798109255674353e-05,-6.42843012830516e-07,9.003722233671424e-05,-4.9274421534726196e-08,1.2315526866341779e-05,0.019046840678987986,0.00022831529280623042,0.008280920132054836,5.450309810250205e-05
62.84,0.022515002536828463,0.0009829718407635185,0.02250903619856892,3.0557779461739564e-05,6.714780388373443e-07,0.00017016788002209693,7.558410265981767e-08,1.2607988293771037e-05,-0.013801353844569653,0.00030976397442995796,0.006706401033184095,-1.7550061252868954e-07
62.85,0.022523722110793096,0.0007252186978656919,0.02250935757224392,3.3704829104603686e-05,2.63363333459067e-06,0.00021305371628688142,1.955850920526277e-07,1.0535239426338705e-05,-0.0351872175515609,0.0003020689913034169,0.0012494174046321915,-0.0005004965783240245
62.86,0.022529022342795083,0.0003187519910439288,0.02250970730729618,3.595752376037404e-05,4.612676609034782e-06,0.0001639593815198207,2.6713875993948563e-07,3.2155695834489716e-06,-0.04488253220587754,0.00013305704645152905,-0.009949493792807768,-0.0008210983053753493
62.870000000000005,0.022529897604735918,-0.00014655726938933415,0.02251007012950568,3.627087036151683e-05,5.669417203428341e-06,4.206847026741767e-05,2.636097341123514e-07,-3.227325387550352e-06,-0.04646340727199352,-6.719700424781538e-05,-0.013148137913147145,-0.0004333887440028921
62.88,0.022526229228947852,-0.0005700571262445598,0.022510426328199735,3.468106807454355e-05,5.425075267194092e-06,-8.897953640626075e-05,2.1248029523875362e-07,-7.00801203127361e-06,-0.03621990322886423,-0.000238770354397011,-0.012020450870293492,-0.0004319428450061599
62.89,0.022519010223028255,-0.0008427173630969184,0.02251075883966803,3.1620952835112615e-05,3.956445570831205e-06,-0.0002001951281677307,1.175801542819368e-07,-1.2069523000480367e-05,-0.017685920900709806,-0.0003581066840219749,-0.009343614311926152,-0.0004704460107085402
62.9,0.022510063008706022,-0.0009073975879011681,0.02251105764330233,2.823823094513983e-05,1.7100133432941514e-06,-0.00022908165385853062,-1.7333337808294936e-08,-1.3776428085898725e-05,0.005970944589158089,-0.0003006281355393686,0.0026069178446213037,0.00019031244281147931
62.910000000000004,0.02250176429446219,-0.0007032606941731682,0.022511327249806708,2.592527129397202e-05,-2.9633083520247615e-07,-0.00016034530567410156,-1.363063109432255e-07,-9.386956840961345e-06,0.03520337765211154,-0.00015659604918130676,0.009736970134398476,0.0005672237496914352
