time (s),ut,vt,ub,vb,uo,vo,phi,omega,at,ab,ao,alpha
5.845,-0.0008361726105640181,0.002744521234285537,-0.0008343648194379783,-2.8107122533785063e-05,-2.7722654189696487e-05,0.00014879536775554313,7.60446193541024e-08,4.7220051021307525e-05,-0.22853961354674254,7.877979133214879e-05,-0.03835054400235744,-0.003773492918111926
5.8500000000000005,-0.0008255952384476227,0.001431842907571877,-0.0008345061241693876,-2.8801799965341156e-05,-2.7526250163801316e-05,-8.23976643421128e-05,2.587572524206212e-07,2.4786736975599707e-05,-0.29379683811591517,-0.0003763460176701207,-0.05290894134321242,-0.005053725475807094
5.855,-0.0008222991969373868,-0.00014264681389691497,-0.0008346547783716027,-3.0644243300975605e-05,-2.840981253859447e-05,-0.00023617548661504525,3.171558569599878e-07,-1.7012410450839279e-06,-0.3285910263624225,-0.00035175287864782105,-0.011220214391032438,-0.005382449839594579
5.86,-0.0008270963287469478,-0.001757260813394683,-0.0008348100189048485,-3.0967175869725694e-05,-2.9388574574994402e-05,-9.48832579163155e-05,2.427584437626238e-07,-2.762537039327446e-05,-0.3056767530165014,0.00023307378559019303,0.06118669554479251,-0.004865796677842109
5.865,-0.0008393961402817058,-0.0030884152020855243,-0.0008349595083527446,-2.8385191515741596e-05,-2.8944091019470823e-05,0.00029605841055760265,4.807255123925421e-08,-4.926642051893635e-05,-0.21678711056527525,0.0007734036487217345,0.08934247570458033,-0.0036860634426405343
5.87,-0.0008570223438900284,-0.003850886222753542,-0.0008350910671693509,-2.413228828631698e-05,-2.6449973891564422e-05,0.0006779416990489583,-2.3742128907786955e-07,-6.341487723050426e-05,-0.08369850291644866,0.000897395774532318,0.061173629339983396,-0.001864841194274193
5.875,-0.00087672348967657,-0.003911711364827313,-0.0008352014861398633,-2.0252891521400034e-05,-2.2543880133157836e-05,0.0008368767718392296,-5.682867695020215e-07,-6.69365347868183e-05,0.05769095698911981,0.0006335445042029781,0.00411158776185655,0.0005291431380390899
5.88,-0.0008950396894267174,-0.0033187769806487704,-0.000835297139219482,-1.8474773572692536e-05,-1.8599947258929176e-05,0.0006884293809784802,-8.856169394205188e-07,-5.788108273885387e-05,0.17259455090304493,7.199726494651442e-05,-0.05845434613144339,0.003054307147531174
5.885,-0.0009091448018570395,-0.0022681282415418693,-0.0008353912201824001,-1.9658643116496056e-05,-1.6077702950800388e-05,0.00029012780619202985,-1.1280438060491128e-06,-3.754689734967284e-05,0.23860003733031943,-0.0005291946495122483,-0.09480995577896324,0.004889701292038147
5.89,-0.0009173792135099084,-0.0010080010217584578,-0.0008354966205444238,-2.2525204043433315e-05,-1.5657385618349927e-05,-8.824645819320322e-05,-1.2513250834829975e-06,-1.1437938248397011e-05,0.25989164517894636,-0.0005617741345564189,-0.05447198820761949,0.0052792553022753125
5.8950000000000005,-0.0009191704278011353,0.00028749039133762095,-0.0008356150663324993,-2.455390980235556e-05,-1.654110205876699e-05,-0.00021810220487685617,-1.245828371455736e-06,1.2714564004601632e-05,0.2551621311563362,-0.00020319344457504085,0.0018835794473825032,0.004184095559373949
5.9,-0.00091461693695658,0.001516052781656336,-0.0008357384982306128,-2.4423327725820518e-05,-1.744360557186465e-05,-0.000111854565565372,-1.1370140157206313e-06,2.938159800346644e-05,0.23373903147767644,0.0002725980058921875,0.03909958570054379,0.002485391894744844
5.905,-0.0009042615577649681,0.0025916540273658384,-0.0008358562526657746,-2.2511779728871247e-05,-1.75513933705008e-05,6.158674824443072e-05,-9.648015270020255e-07,3.8546188107271255e-05,0.1923405092670416,0.00047624754178032195,0.030506865484891982,0.0013458958506165006
